id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7727612,Thu Aug 31 2017 14:03:49 GMT-0400 (EDT),2017-08-31,2017-08-31 18:03:49 UTC,Eastern Time (US & Canada),,610336,kpendleton3,2017-08-31 18:05:36 UTC,2018-11-29 05:11:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7727612,https://static.inaturalist.org/photos/10138914/medium.jpg?1504202778,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7785916357,-84.3997881376,5,,,,,,,false,,,,Liriope,,Plantae,142103
7727628,Thu Aug 31 2017 14:04:32 GMT-0400 (EDT),2017-08-31,2017-08-31 18:04:32 UTC,Eastern Time (US & Canada),,610336,kpendleton3,2017-08-31 18:06:24 UTC,2020-01-05 17:30:17 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/7727628,https://static.inaturalist.org/photos/10139226/medium.jpg?1504203961,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7785725668,-84.399464177,10,,,,,,,false,,,,Liliopsida,monocots,Plantae,47163
7727660,2017-08-31 2:07:17 PM EDT,2017-08-31,2017-08-31 18:07:17 UTC,Eastern Time (US & Canada),true,608737,kyi8,2017-08-31 18:09:07 UTC,2019-04-24 02:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7727660,https://static.inaturalist.org/photos/10138939/medium.jpeg?1504202949,,"",,false,2,0,false,2,"867-881 Dalney St NW, Atlanta, GA 30318, USA",33.77865235,-84.39969332,10,,,,,,open,false,,,southern magnolia,Magnolia grandiflora,southern magnolia,Plantae,83074
7727931,Thu Aug 31 2017 14:05:20 GMT-0400 (EDT),2017-08-31,2017-08-31 18:05:20 UTC,Eastern Time (US & Canada),,610336,kpendleton3,2017-08-31 18:26:08 UTC,2019-04-14 18:42:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7727931,https://static.inaturalist.org/photos/10139229/medium.jpg?1504203969,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7787013129,-84.3993578107,5,,,,,,,false,,,Chinese holly,Ilex cornuta,Chinese holly,Plantae,164038
7727943,Thu Aug 31 2017 13:45:19 GMT-0400 (EDT),2017-08-31,2017-08-31 17:45:19 UTC,Eastern Time (US & Canada),,608629,acmurphy,2017-08-31 18:28:05 UTC,2017-08-31 18:32:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7727943,https://static.inaturalist.org/photos/10139245/medium.jpg?1504204087,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7791583333,-84.3993383333,,,,,,,,false,,,,Cicadidae,Typical Cicadas,Insecta,50186
7727949,Thu Aug 31 2017 13:43:33 GMT-0400 (EDT),2017-08-31,2017-08-31 17:43:33 UTC,Eastern Time (US & Canada),false,610931,helenad97,2017-08-31 18:28:24 UTC,2017-09-01 16:17:18 UTC,research,,https://www.inaturalist.org/observations/7727949,https://static.inaturalist.org/photos/10139249/medium.jpg?1504204105,,"",,false,1,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7787563252,-84.3995621608,33,,,,,,,false,,,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
7727966,Thu Aug 31 2017 14:02:03 GMT-0400 (EDT),2017-08-31,2017-08-31 18:02:03 UTC,Eastern Time (US & Canada),,608629,acmurphy,2017-08-31 18:30:29 UTC,2017-09-01 01:16:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7727966,https://static.inaturalist.org/photos/10139272/medium.jpg?1504204231,,"",,false,1,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.77845,-84.399545,,,,,,,,false,,,Carolina Mantis,Stagmomantis carolina,Carolina Mantis,Insecta,119989
7727978,Thu Aug 31 2017 13:58:01 GMT-0400 (EDT),2017-08-31,2017-08-31 17:58:01 UTC,Eastern Time (US & Canada),,608629,acmurphy,2017-08-31 18:31:36 UTC,2017-09-04 18:29:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7727978,https://static.inaturalist.org/photos/10139283/medium.jpg?1504204297,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7784466667,-84.39972,,,,,,,,false,,,Common Pill-bug,Armadillidium vulgare,Common Pill Woodlouse,Animalia,56083
7728000,Thu Aug 31 2017 14:00:14 GMT-0400 (EDT),2017-08-31,2017-08-31 18:00:14 UTC,Eastern Time (US & Canada),,608629,acmurphy,2017-08-31 18:34:35 UTC,2017-12-02 03:44:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7728000,https://static.inaturalist.org/photos/10139337/medium.jpg?1504204477,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.77843,-84.3997033333,,,,,,,,false,,,Centipedes,Chilopoda,Centipedes,Animalia,49556
7728010,Thu Aug 31 2017 13:59:27 GMT-0400 (EDT),2017-08-31,2017-08-31 17:59:27 UTC,Eastern Time (US & Canada),,608629,acmurphy,2017-08-31 18:35:48 UTC,2017-09-05 15:00:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7728010,https://static.inaturalist.org/photos/10139358/medium.jpg?1504204550,,"",,false,1,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7784616667,-84.3996716667,,,,,,,,false,,,Tan Jumping Spider,Platycryptus undatus,Tan Jumping Spider,Arachnida,81839
7728037,Thu Aug 31 2017 13:50:08 GMT-0400 (EDT),2017-08-31,2017-08-31 17:50:08 UTC,Eastern Time (US & Canada),,610931,helenad97,2017-08-31 18:37:58 UTC,2020-01-05 17:30:58 UTC,needs_id,,https://www.inaturalist.org/observations/7728037,https://static.inaturalist.org/photos/10139409/medium.jpg?1504204678,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7790174887,-84.399399319,70,,,,,,,false,,,Unknown bird nest,Aves,Birds,Aves,3
7728053,Thu Aug 31 2017 14:01:29 GMT-0400 (EDT),2017-08-31,2017-08-31 18:01:29 UTC,Eastern Time (US & Canada),,610207,csaunders32,2017-08-31 18:38:38 UTC,2019-02-09 14:32:13 UTC,casual,,https://www.inaturalist.org/observations/7728053,https://static.inaturalist.org/photos/10139414/medium.jpg?1504204719,,"",,false,2,0,false,3,,,,,,,,,,,false,,,Aedes,Aedes,,Insecta,62989
7728058,Thu Aug 31 2017 13:49:55 GMT-0400 (EDT),2017-08-31,2017-08-31 17:49:55 UTC,Eastern Time (US & Canada),,610931,helenad97,2017-08-31 18:38:51 UTC,2018-12-17 18:18:33 UTC,research,,https://www.inaturalist.org/observations/7728058,https://static.inaturalist.org/photos/10139418/medium.jpg?1504204732,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7790974992,-84.3995344268,70,,,,,,,false,,,southern magnolia,Magnolia grandiflora,southern magnolia,Plantae,83074
7764188,Thu Aug 31 2017 13:45:45 GMT-0400 (EDT),2017-08-31,2017-08-31 17:45:45 UTC,Eastern Time (US & Canada),,608629,acmurphy,2017-09-03 17:41:40 UTC,2017-12-15 17:42:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7764188,https://static.inaturalist.org/photos/10198192/medium.jpg?1504460501,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7791716667,-84.399345,,,,,,,,false,,,Two-lined Spittlebug,Prosapia bicincta,Two-lined Spittlebug,Insecta,126291
7820472,Thu Aug 31 2017 13:40:41 GMT-0400 (EDT),2017-08-31,2017-08-31 17:40:41 UTC,Eastern Time (US & Canada),,610931,helenad97,2017-09-07 15:27:27 UTC,2020-01-05 17:36:49 UTC,needs_id,,https://www.inaturalist.org/observations/7820472,https://static.inaturalist.org/photos/10289941/medium.jpg?1504798048,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7790940715,-84.3997151704,34,,,,,,,false,,,Unknown birds nest,Vertebrata,Vertebrates,Animalia,355675
9694084,Thu Feb 01 2018 13:14:56 GMT-0500 (EST),2018-02-01,2018-02-01 18:14:56 UTC,Eastern Time (US & Canada),,757040,klacek,2018-02-01 18:16:08 UTC,2020-01-05 20:55:40 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/9694084,https://static.inaturalist.org/photos/13255851/medium.jpg?1517509007,,"",30 live leaves,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7790031452,-84.3992813677,10,,,,,,,false,,,,Plantae,plants,Plantae,47126
9694091,2018-02-01 1:15:53 PM EST,2018-02-01,2018-02-01 18:15:53 UTC,Eastern Time (US & Canada),,757089,tim1,2018-02-01 18:16:37 UTC,2018-02-01 20:04:44 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/9694091,https://static.inaturalist.org/photos/13255849/medium.jpeg?1517508999,,"",,false,0,0,true,2,"884-908 State St NW, Atlanta, GA 30318, USA",33.77928334,-84.39951285,9,,,,,,,false,,,,Magnoliopsida,dicots,Plantae,47124
9694094,Thu Feb 01 2018 13:16:27 GMT-0500 (EST),2018-02-01,2018-02-01 18:16:27 UTC,Eastern Time (US & Canada),,757040,klacek,2018-02-01 18:16:54 UTC,2018-02-01 20:04:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9694094,https://static.inaturalist.org/photos/13255853/medium.jpg?1517509017,,"",Clover around base of tree,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7789912429,-84.3993842137,10,,,,,,,false,,,,Trifolium sec,clovers,Plantae,51876
9694113,2018-02-01 1:19:08 PM EST,2018-02-01,2018-02-01 18:19:08 UTC,Eastern Time (US & Canada),,757089,tim1,2018-02-01 18:19:55 UTC,2019-02-09 14:31:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9694113,https://static.inaturalist.org/photos/13255889/medium.jpeg?1517509198,,"",,false,2,0,false,2,"901-909 Dalney St NW, Atlanta, GA 30318, USA",33.77926026,-84.39969151,9,,,,,,,false,,,glossy privet,Ligustrum lucidum,glossy privet,Plantae,77740
9694118,Thu Feb 01 2018 13:19:25 GMT-0500 (EST),2018-02-01,2018-02-01 18:19:25 UTC,Eastern Time (US & Canada),,757040,klacek,2018-02-01 18:20:39 UTC,2018-02-19 12:18:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9694118,https://static.inaturalist.org/photos/13255898/medium.jpg?1517509242,,"",Small bird gray with brown wing markings ,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.779382594,-84.3994050008,10,,,,,,,false,,,,Passeriformes,Perching Birds,Aves,7251
9694178,Thu Feb 01 2018 13:29:00 GMT-0500 (EST),2018-02-01,2018-02-01 18:29:00 UTC,Eastern Time (US & Canada),,757040,klacek,2018-02-01 18:29:49 UTC,2019-02-09 14:29:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9694178,https://static.inaturalist.org/photos/13256039/medium.jpg?1517509791,,"",Unknown bug ,false,1,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7792141596,-84.3994476647,10,,,,,,,false,,,Round-backed Millipedes,Juliformia,Round-backed Millipedes,Animalia,372724
9694180,2018-02-01 1:29:23 PM EST,2018-02-01,2018-02-01 18:29:23 UTC,Eastern Time (US & Canada),,757089,tim1,2018-02-01 18:30:10 UTC,2018-02-02 23:00:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9694180,https://static.inaturalist.org/photos/13256136/medium.jpeg?1517510295,,"",,false,3,1,false,2,"884-908 State St NW, Atlanta, GA 30318, USA",33.7791695,-84.39935403,13,,,,,,,false,,,Nosy Pill-bug,Armadillidium nasatum,Nosy Pill Woodlouse,Animalia,210119
